FECHA,CLAVE_EST,PARAMETRO,INVALIDA,HORA01,HORA02,HORA03,HORA04,HORA05,HORA06,HORA07,HORA08,HORA09,HORA10,HORA11,HORA12,HORA13,HORA14,HORA15,HORA16,HORA17,HORA18,HORA19,HORA20,HORA21,HORA22,HORA23,HORA24
01/01/11,VAL,O3,,0.011,0.008,0.006,0.006,0.006,0.005,0.005,0.005,0.007,0.012,0.043,0.082,0.097,0.123,0.133,0.072,0.066,0.063,0.060,0.039,0.034,0.014,0.005,0.005
01/01/11,VAL,PM10,,56.7,110.8,102.3,97.0,110.3,92.2,88.7,105.9,132.2,114.4,51.7,50.0,31.7,37.6,41.6,22.4,16.6,16.5,33.5,43.1,27.1,32.1,35.7,31.1
01/01/11,VAL,SO2,,0.004,0.007,0.008,0.007,0.008,0.006,0.005,0.006,0.008,0.009,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.004,0.003,0.002
02/01/11,AGU,CO,,1.7,0.9,1.4,1.1,1.0,1.3,2.1,2.2,2.8,2.2,2.2,2.0,1.6,1.1,0.9,0.8,0.6,0.6,1.1,2.0,2.4,1.7,1.1,0.8
02/01/11,AGU,NO,,0.018,0.008,0.022,0.007,0.007,0.032,0.065,0.065,0.116,0.046,0.044,0.035,0.019,0.024,0.013,0.009,0.001,0.002,0.004,0.028,0.050,0.011,0.004,0.002
02/01/11,AGU,NO2,,0.041,0.026,0.035,0.032,0.029,0.029,0.036,0.037,0.033,0.040,0.044,0.045,0.031,0.029,0.020,0.020,0.010,0.015,0.032,0.043,0.041,0.038,0.023,0.021
02/01/11,AGU,NOX,,0.060,0.037,0.058,0.042,0.039,0.062,0.098,0.098,0.141,0.084,0.086,0.079,0.051,0.054,0.037,0.032,0.017,0.022,0.039,0.071,0.089,0.051,0.031,0.027
02/01/11,AGU,O3,,0.006,0.021,0.006,0.011,0.013,0.011,0.003,0.003,0.004,0.014,0.023,0.037,0.047,0.039,0.055,0.067,0.069,0.049,0.024,0.010,0.003,0.007,0.017,0.021
02/01/11,AGU,PM10,,18.8,8.8,19.3,16.1,10.9,14.6,20.8,26.4,33.0,21.6,21.2,25.1,35.6,38.0,23.7,16.8,8.2,14.6,22.8,45.3,35.4,20.4,16.3,10.7
02/01/11,AGU,SO2,,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.004,0.005,0.005,0.005,0.003,0.004,0.003,0.003,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.001
02/01/11,ATM,CO,,0.2,0.4,0.1,"0,1","0,1","0,1",0.1,0.9,1.8,1.4,0.1,"0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1",1.7,1.8,1.6,2.1,0.5
02/01/11,ATM,NO,,0.078,0.086,0.070,0.040,0.017,0.022,0.057,0.100,0.161,0.074,0.024,0.013,0.007,0.009,0.005,0.003,0.001,0.001,0.014,0.109,0.112,0.126,0.107,0.051
02/01/11,ATM,NO2,,0.035,0.033,0.031,0.030,0.030,0.029,0.029,0.031,0.038,0.044,0.041,0.030,0.019,0.021,0.016,0.017,0.019,0.023,0.047,0.055,0.049,0.043,0.038,0.032
02/01/11,ATM,NOX,,0.114,0.120,0.102,0.071,0.048,0.051,0.087,0.132,0.200,0.119,0.065,0.043,0.027,0.030,0.022,0.021,0.020,0.025,0.062,0.165,0.161,0.170,0.146,0.084
02/01/11,ATM,O3,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.036,0.035,0.035,0.056,0.065,0.066,0.054,0.018,0.001,0.000,0.000,0.000,0.000
02/01/11,ATM,PM10,,10.4,10.9,9.5,9.5,7.3,12.7,13.3,23.1,30.6,21.3,14.2,13.6,11.8,12.2,10.8,12.3,13.2,12.7,25.7,45.2,26.7,32.0,22.6,13.9
02/01/11,ATM,SO2,,0.006,0.005,0.007,0.007,0.004,0.006,0.005,0.005,0.006,0.005,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.010,0.005,0.005,0.004,0.002
02/01/11,CEN,CO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
02/01/11,CEN,NO,,0.287,0.200,0.144,0.203,0.284,0.268,0.110,0.120,0.151,0.171,0.040,0.009,0.008,0.009,0.009,0.009,0.007,0.007,0.008,0.041,0.131,0.223,0.036,0.115
02/01/11,CEN,NO2,,0.049,0.046,0.043,0.044,0.052,0.048,0.040,0.040,0.042,0.061,0.056,0.020,0.021,0.022,0.018,0.020,0.021,0.030,0.050,0.054,0.046,0.049,0.041,0.040
02/01/11,CEN,NOX,,0.333,0.241,0.182,0.242,0.335,0.312,0.144,0.153,0.188,0.230,0.089,0.018,0.018,0.021,0.016,0.018,0.017,0.024,0.048,0.090,0.172,0.267,0.068,0.149
02/01/11,CEN,O3,,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.007,0.024,0.025,0.027,0.038,0.037,0.040,0.038,0.013,0.002,0.002,0.002,0.002,0.002
02/01/11,CEN,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
02/01/11,CEN,SO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
02/01/11,LDO,CO,,2.7,3.2,3.3,2.9,2.8,2.5,2.9,3.1,3.3,3.0,2.6,2.4,2.2,1.9,0.9,1.8,1.4,1.4,2.6,2.7,3.6,3.3,3.0,3.1
02/01/11,LDO,NO,,0.063,0.061,0.060,0.043,0.051,0.035,0.069,0.063,0.084,0.069,0.054,0.058,0.038,0.042,0.030,0.028,0.028,0.029,0.049,0.050,0.097,0.085,0.082,0.089
02/01/11,LDO,NO2,,0.035,0.034,0.031,0.031,0.029,0.023,0.025,0.026,0.028,0.026,0.022,0.021,0.016,0.017,0.010,0.010,0.012,0.020,0.033,0.029,0.027,0.024,0.024,0.023
02/01/11,LDO,NOX,,0.098,0.095,0.091,0.074,0.080,0.058,0.094,0.089,0.112,0.094,0.075,0.079,0.053,0.059,0.039,0.037,0.040,0.048,0.082,0.079,0.123,0.109,0.106,0.112
02/01/11,LDO,O3,,0.008,0.008,0.009,0.008,0.008,0.011,0.012,0.008,0.008,0.010,0.019,0.024,0.036,0.036,0.049,0.052,0.055,0.036,0.017,0.007,0.007,0.006,0.006,0.007
02/01/11,LDO,PM10,,60.4,70.9,74.9,65.8,58.7,38.3,42.3,58.9,83.7,89.1,122.8,46.8,48.6,42.8,35.1,37.2,44.2,71.0,113.8,116.0,101.3,101.1,99.4,77.2
02/01/11,LDO,SO2,,0.006,0.007,0.007,0.006,0.005,0.005,0.005,0.005,0.006,0.005,0.005,0.006,0.005,0.005,0.005,0.005,0.005,0.004,0.006,0.005,0.008,0.007,0.007,0.007
02/01/11,MIR,CO,,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.
02/01/11,MIR,NO,,0.107,0.108,0.102,0.092,0.086,0.086,0.061,0.150,0.148,0.080,0.039,0.010,0.003,0.002,0.002,0.002,0.002,0.001,0.009,0.029,0.082,0.117,0.020,0.043
02/01/11,MIR,NO2,,0.044,0.042,0.038,0.036,0.035,0.034,0.035,0.038,0.041,0.046,0.049,0.033,0.023,0.018,0.015,0.017,0.017,0.021,0.030,0.036,0.038,0.037,0.026,0.034
02/01/11,MIR,NOX,,0.151,0.150,0.139,0.128,0.121,0.120,0.096,0.188,0.188,0.126,0.088,0.043,0.026,0.019,0.016,0.019,0.017,0.022,0.038,0.065,0.120,0.154,0.045,0.077
02/01/11,MIR,O3,,"0,002","0,002","0,002","0,002","0,002","0,002","0,002","0,002","0,002","0,002",0.001,0.033,0.041,0.041,0.049,0.053,0.042,0.042,0.011,0.001,"0,002","0,003",0.007,"0,003"
02/01/11,MIR,PM10,,212.6,181.6,78.9,62.4,58.5,79.6,83.2,64.2,71.0,62.8,48.4,80.5,57.0,47.3,33.0,27.2,17.1,25.9,41.5,79.3,65.0,79.9,24.0,46.5
02/01/11,MIR,SO2,,0.021,0.021,0.017,0.017,0.016,0.017,0.013,0.020,0.023,0.020,0.012,0.009,0.008,0.008,0.005,0.006,0.005,0.004,0.005,0.007,0.012,0.015,0.007,0.010
02/01/11,OBL,CO,,2.7,0.6,0.4,0.4,1.5,0.8,1.3,1.2,1.6,2.5,0.5,0.2,0.2,0.3,0.2,0.2,0.1,0.2,0.2,1.5,3.0,4.2,2.6,2.3
02/01/11,OBL,NO,,0.079,0.012,0.005,0.014,0.035,0.018,0.039,0.045,0.050,0.068,0.026,0.010,0.010,0.011,0.006,0.006,0.002,0.000,0.000,0.026,0.067,0.147,0.089,0.065
02/01/11,OBL,NO2,,0.037,0.030,0.026,0.026,0.030,0.024,0.026,0.027,0.027,0.042,0.026,0.016,0.016,0.018,0.012,0.012,0.011,0.017,0.026,0.043,0.047,0.042,0.035,0.030
02/01/11,OBL,NOX,,0.116,0.043,0.032,0.040,0.065,0.042,0.065,0.072,0.077,0.110,0.051,0.026,0.026,0.030,0.018,0.018,0.013,0.018,0.027,0.069,0.114,0.188,0.124,0.096
02/01/11,OBL,O3,,0.011,0.014,0.019,0.020,0.014,0.014,0.013,0.011,0.010,0.013,0.022,0.040,0.049,0.045,0.064,0.073,0.076,0.077,0.062,0.026,0.013,0.013,0.012,0.010
02/01/11,OBL,PM10,,130.4,76.8,58.9,57.6,61.0,56.8,68.4,65.2,86.7,109.9,57.9,79.2,56.8,64.1,51.6,45.0,33.1,52.8,75.9,70.9,102.2,107.0,87.5,62.5
02/01/11,OBL,SO2,,0.007,0.003,0.002,0.002,0.003,0.002,0.002,0.004,0.004,0.004,0.003,0.002,0.001,0.002,0.001,0.001,0.002,0.002,0.002,0.003,0.005,0.008,0.006,0.006
02/01/11,TLA,CO,,2.5,3.8,3.5,3.1,2.4,2.2,2.0,1.8,2.1,2.0,1.5,1.1,1.1,1.1,1.0,1.0,1.1,1.2,1.8,2.0,2.9,3.7,3.3,3.1
02/01/11,TLA,NO,,0.093,0.181,0.157,0.135,0.124,0.111,0.069,0.065,0.088,0.067,0.019,0.003,0.001,0.001,0.001,0.002,0.004,0.009,0.036,0.052,0.125,0.179,0.136,0.130
02/01/11,TLA,NO2,,0.034,0.033,0.030,0.030,0.033,0.032,0.029,0.030,0.033,0.041,0.032,0.012,0.012,0.013,0.007,0.010,0.015,0.029,0.038,0.032,0.032,0.031,0.032,0.030
02/01/11,TLA,NOX,,0.127,0.213,0.186,0.166,0.157,0.143,0.099,0.094,0.121,0.108,0.052,0.015,0.013,0.013,0.008,0.012,0.020,0.038,0.074,0.084,0.157,0.210,0.168,0.159
02/01/11,TLA,O3,,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.018,0.038,0.043,0.048,0.054,0.057,0.050,0.036,0.010,0.005,0.004,0.003,0.003,0.003
02/01/11,TLA,PM10,,84.3,104.3,83.1,80.7,83.2,84.5,69.8,59.6,77.3,74.9,72.8,53.2,47.4,53.2,31.3,29.1,30.7,44.7,50.7,56.0,89.7,87.4,74.3,67.4
02/01/11,TLA,SO2,,0.004,0.007,0.006,0.006,0.007,0.008,0.004,0.005,0.005,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.002,0.005,0.007,0.012,0.008
02/01/11,VAL,CO,,2.8,2.9,2.9,2.7,2.5,2.4,3.3,2.9,3.1,2.5,2.2,2.4,2.1,2.1,2.1,2.0,2.0,2.0,2.0,2.5,2.7,2.5,2.0,1.9
02/01/11,VAL,NO,,0.039,0.042,0.051,0.036,0.032,0.014,0.119,0.084,0.095,0.034,0.009,0.012,0.002,0.004,0.004,0.001,0.000,0.000,0.001,0.014,0.034,0.034,0.004,0.000
02/01/11,VAL,NO2,,0.038,0.038,0.038,0.038,0.036,0.035,0.036,0.035,0.035,0.031,0.024,0.030,0.016,0.020,0.015,0.015,0.015,0.018,0.018,0.043,0.044,0.038,0.021,0.020
02/01/11,VAL,NOX,,0.077,0.080,0.089,0.074,0.068,0.049,0.156,0.120,0.131,0.065,0.032,0.041,0.018,0.025,0.019,0.016,0.015,0.018,0.017,0.056,0.078,0.072,0.025,0.020
02/01/11,VAL,O3,,0.007,0.005,0.004,0.003,0.002,0.004,0.003,0.003,0.004,0.018,0.037,0.048,0.051,0.046,0.059,0.075,0.073,0.056,0.047,0.019,0.004,0.004,0.016,0.018
02/01/11,VAL,PM10,,34.6,36.7,31.6,39.6,32.9,33.2,52.8,55.4,57.7,49.2,32.0,46.6,44.2,55.0,44.6,43.1,41.5,35.7,37.1,48.5,66.7,54.4,28.6,19.9
02/01/11,VAL,SO2,,0.003,0.003,0.003,0.003,0.003,0.002,0.006,0.005,0.006,0.005,0.002,0.003,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002
03/01/11,AGU,CO,,1.9,0.9,0.9,0.8,0.7,0.8,1.7,3.2,4.0,2.7,2.2,2.1,2.0,1.0,nr.,nr.,,,,,,,,
03/01/11,AGU,NO,,0.045,0.004,0.016,0.008,0.002,0.008,0.077,0.214,0.281,0.116,0.052,0.047,0.044,0.021,,,,,,,,,,
03/01/11,AGU,NO2,,0.031,0.021,0.028,0.030,0.020,0.030,0.028,0.023,0.030,0.044,0.044,0.047,0.041,0.021,nr.,nr.,,,,,,,,
03/01/11,AGU,NOX,,0.075,0.029,0.047,0.041,0.027,0.040,0.101,0.220,0.286,0.150,0.093,0.091,0.083,0.044,nr.,nr.,,,,,,,,
03/01/11,AGU,O3,,0.007,0.017,0.014,0.005,0.019,0.006,0.003,0.003,0.004,0.009,0.024,0.037,0.047,0.054,nr.,nr.,,,,,,,,
03/01/11,AGU,PM10,,11.8,8.7,6.9,9.0,7.7,10.4,13.3,23.7,36.9,32.4,27.3,30.1,37.8,17.3,nr.,nr.,,,,,,,,
03/01/11,AGU,SO2,,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.005,0.008,0.007,0.005,0.004,0.003,0.003,nr.,nr.,,,,,,,,
03/01/11,ATM,CO,,0.4,"0,1","0,1","0,1","0,1","0,1",0.8,1.7,2.3,2.4,1.2,0.3,"0,1","0,1","0,1","0,1",,,,,,,,
03/01/11,ATM,NO,,0.021,0.009,0.001,0.002,0.001,0.016,0.093,0.165,0.159,0.122,0.053,0.016,0.007,0.007,0.005,0.001,,,,,,,,
03/01/11,ATM,NO2,,0.030,0.027,0.020,0.022,0.023,0.024,0.025,0.027,0.034,0.056,0.061,0.040,0.030,0.026,0.014,0.013,,,,,,,,
03/01/11,ATM,NOX,,0.052,0.037,0.021,0.025,0.025,0.041,0.119,0.192,0.193,0.179,0.115,0.057,0.037,0.033,0.020,0.015,,,,,,,,
03/01/11,ATM,O3,,0.001,0.001,0.009,0.008,0.003,0.002,0.002,0.001,0.001,0.001,0.019,0.050,0.069,0.072,0.059,0.054,,,,,,,,
03/01/11,ATM,PM10,,6.7,4.7,1.3,5.5,5.0,7.3,13.0,17.9,21.4,25.6,22.0,12.1,7.7,15.0,8.1,5.9,,,,,,,,
03/01/11,ATM,SO2,,0.002,0.004,0.003,0.002,0.005,0.004,0.005,0.006,0.008,0.008,0.006,0.003,0.002,0.003,0.001,0.002,,,,,,,,
03/01/11,CEN,CO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,nr.,nr.,,,,,,,,
03/01/11,CEN,NO,,0.176,0.048,0.014,0.049,0.107,0.130,0.071,0.061,0.202,0.130,0.066,0.014,0.012,0.012,,,,,,,,,,
03/01/11,CEN,NO2,,0.037,0.037,0.035,0.035,0.037,0.036,0.033,0.033,0.040,0.057,0.069,0.041,0.037,0.036,nr.,nr.,,,,,,,,
03/01/11,CEN,NOX,,0.207,0.077,0.040,0.074,0.139,0.161,0.097,0.085,0.237,0.186,0.134,0.046,0.040,0.039,nr.,nr.,,,,,,,,
03/01/11,CEN,O3,,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.007,0.040,0.054,0.053,nr.,nr.,,,,,,,,
03/01/11,CEN,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,nr.,nr.,,,,,,,,
03/01/11,CEN,SO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,nr.,nr.,,,,,,,,
03/01/11,LDO,CO,,2.9,3.1,2.2,1.5,1.9,2.7,2.5,3.5,3.2,3.6,2.6,1.8,1.7,1.6,0.9,0.8,,,,,,,,
03/01/11,LDO,NO,,0.081,0.062,0.034,0.027,0.044,0.099,0.063,0.105,0.079,0.080,0.040,0.033,0.029,0.028,0.027,0.031,,,,,,,,
03/01/11,LDO,NO2,,0.021,0.023,0.021,0.020,0.024,0.025,0.021,0.023,0.022,0.033,0.025,0.017,0.015,0.012,0.008,0.014,,,,,,,,
03/01/11,LDO,NOX,,0.102,0.085,0.055,0.047,0.068,0.124,0.084,0.128,0.101,0.113,0.065,0.049,0.044,0.040,0.034,0.044,,,,,,,,
03/01/11,LDO,O3,,0.007,0.007,0.008,0.011,0.007,0.006,0.006,0.006,0.009,0.011,0.029,0.051,0.081,0.079,0.077,0.060,,,,,,,,
03/01/11,LDO,PM10,,50.2,55.8,22.3,14.4,34.3,48.5,50.5,66.3,113.5,172.6,136.1,65.2,96.9,85.6,59.3,50.9,,,,,,,,
03/01/11,LDO,SO2,,0.006,0.006,0.004,0.007,0.008,0.007,0.006,0.007,0.007,0.007,0.006,0.005,0.005,0.005,0.004,0.003,,,,,,,,
03/01/11,MIR,CO,,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,,,,,,,,
03/01/11,MIR,NO,,0.071,0.071,0.055,0.021,0.075,0.092,0.201,0.243,0.146,0.045,0.020,0.014,0.006,0.003,0.002,0.002,,,,,,,,
03/01/11,MIR,NO2,,0.033,0.030,0.030,0.028,0.029,0.032,0.033,0.035,0.039,0.034,0.033,0.041,0.029,0.021,0.016,0.013,,,,,,,,
03/01/11,MIR,NOX,,0.104,0.101,0.085,0.049,0.104,0.123,0.233,0.277,0.185,0.079,0.053,0.055,0.035,0.023,0.017,0.014,,,,,,,,
03/01/11,MIR,O3,,"0,004","0,004","0,004","0,003","0,003","0,003","0,003","0,003","0,003","0,002",0.021,0.040,0.054,0.061,0.055,0.052,,,,,,,,
03/01/11,MIR,PM10,,59.6,36.9,25.5,23.2,69.4,74.2,89.8,91.5,175.0,70.0,50.3,74.4,56.8,54.5,36.2,24.1,,,,,,,,
03/01/11,MIR,SO2,,0.011,0.011,0.010,0.007,0.012,0.014,0.021,0.027,0.024,0.016,0.012,0.010,0.008,0.007,0.004,0.004,,,,,,,,
03/01/11,OBL,CO,,1.7,0.2,0.1,0.1,0.2,1.2,1.7,2.0,2.5,1.2,0.6,0.3,0.2,0.3,nr.,nr.,,,,,,,,
03/01/11,OBL,NO,,0.031,0.003,0.000,0.000,0.012,0.047,0.066,0.068,0.078,0.037,0.017,0.008,0.004,0.012,,,,,,,,,,
03/01/11,OBL,NO2,,0.028,0.019,0.013,0.009,0.020,0.026,0.024,0.023,0.027,0.025,0.024,0.018,0.018,0.027,nr.,nr.,,,,,,,,
03/01/11,OBL,NOX,,0.059,0.022,0.013,0.008,0.032,0.074,0.090,0.091,0.105,0.062,0.041,0.026,0.023,0.040,nr.,nr.,,,,,,,,
03/01/11,OBL,O3,,0.011,0.021,0.038,0.050,0.030,0.007,0.009,0.009,0.011,0.019,0.034,0.060,0.096,0.100,nr.,nr.,,,,,,,,
03/01/11,OBL,PM10,,46.5,165.9,1.7,7.2,24.9,47.8,69.5,73.7,90.9,85.7,88.6,62.9,59.2,70.0,nr.,nr.,,,,,,,,
03/01/11,OBL,SO2,,0.003,0.003,0.002,0.004,0.003,0.004,0.009,0.006,0.006,0.005,0.003,0.003,0.002,0.003,nr.,nr.,,,,,,,,
03/01/11,TLA,CO,,3.3,2.8,1.8,1.5,1.4,1.4,1.7,1.8,3.4,2.1,1.9,1.4,1.3,1.1,nr.,nr.,,,,,,,,
03/01/11,TLA,NO,,0.134,0.108,0.036,0.032,0.044,0.053,0.085,0.054,0.221,0.070,0.048,0.013,0.007,0.008,,,,,,,,,,
03/01/11,TLA,NO2,,0.026,0.027,0.026,0.025,0.025,0.025,0.025,0.024,0.035,0.040,0.051,0.029,0.024,0.016,nr.,nr.,,,,,,,,
03/01/11,TLA,NOX,,0.160,0.135,0.063,0.057,0.069,0.078,0.110,0.078,0.256,0.109,0.100,0.042,0.031,0.024,nr.,nr.,,,,,,,,
03/01/11,TLA,O3,,0.003,0.007,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.014,0.052,0.072,0.063,nr.,nr.,,,,,,,,
03/01/11,TLA,PM10,,61.9,46.3,23.1,15.1,33.6,42.4,61.7,61.7,125.6,115.5,111.5,59.7,64.5,55.8,nr.,nr.,,,,,,,,
03/01/11,TLA,SO2,,0.004,0.004,0.002,0.003,0.002,0.001,0.004,0.002,0.008,0.004,0.003,0.001,0.001,0.001,nr.,nr.,,,,,,,,
03/01/11,VAL,CO,,1.9,1.7,1.8,1.9,2.0,2.1,2.1,2.5,3.8,3.3,2.9,2.8,2.3,1.9,nr.,nr.,,,,,,,,
03/01/11,VAL,NO,,0.008,"0,002",0.001,"0,002",0.001,0.026,0.024,0.053,0.168,0.103,0.055,0.029,0.011,0.003,,,,,,,,,,
03/01/11,VAL,NO2,,0.026,0.007,0.013,0.017,0.023,0.035,0.030,0.034,0.033,0.047,0.055,0.055,0.034,0.015,nr.,nr.,,,,,,,,
03/01/11,VAL,NOX,,0.033,0.005,0.011,0.015,0.023,0.061,0.054,0.087,0.201,0.151,0.111,0.085,0.045,0.018,nr.,nr.,,,,,,,,
03/01/11,VAL,O3,,0.009,0.040,0.034,0.025,0.012,0.006,0.004,0.004,0.005,0.009,0.023,0.045,0.069,0.072,nr.,nr.,,,,,,,,
03/01/11,VAL,PM10,,24.8,13.1,11.9,14.8,16.9,20.5,22.2,36.3,77.7,79.4,75.4,77.4,59.6,41.6,nr.,nr.,,,,,,,,
03/01/11,VAL,SO2,,0.003,I.F.,I.F.,I.F.,I.F.,0.001,0.001,0.003,0.007,0.010,0.010,0.008,0.006,0.002,nr.,nr.,,,,,,,,
04/01/11,AGU,CO,,1.3,0.8,0.9,0.7,0.8,0.9,2.1,2.8,3.4,3.8,3.1,3.2,2.8,1.9,1.0,0.9,1.3,0.8,1.1,2.0,2.1,1.7,1.5,2.0
04/01/11,AGU,NO,,0.019,0.003,0.008,0.003,0.005,0.010,0.087,0.133,0.185,0.183,0.089,0.066,0.030,0.021,0.011,0.005,0.011,0.001,0.003,0.013,0.012,0.003,0.005,0.018
04/01/11,AGU,NO2,,0.026,0.024,0.026,0.026,0.023,0.024,0.022,0.020,0.022,0.060,0.073,0.096,0.078,0.041,0.019,0.018,0.024,0.015,0.032,0.049,0.043,0.030,0.032,0.036
04/01/11,AGU,NOX,,0.046,0.031,0.038,0.032,0.032,0.037,0.104,0.144,0.193,0.225,0.153,0.153,0.104,0.063,0.034,0.027,0.038,0.021,0.038,0.063,0.057,0.037,0.040,0.055
04/01/11,AGU,O3,,0.005,0.010,0.007,0.007,0.006,0.004,0.002,0.003,0.004,0.008,0.021,0.038,0.069,0.076,0.079,0.093,0.086,0.073,0.035,0.009,0.009,0.019,0.015,0.004
04/01/11,AGU,PM10,,15.0,11.0,9.1,8.4,7.3,9.1,12.8,20.8,17.4,51.0,51.2,56.6,47.7,28.7,12.0,8.7,19.5,13.9,18.8,36.3,27.7,21.6,18.3,26.7
04/01/11,AGU,SO2,,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.006,0.016,0.014,0.011,0.008,0.005,0.002,0.002,0.002,0.001,0.002,0.003,0.003,0.002,0.002,0.002
04/01/11,ATM,CO,,0.1,"0,1","0,1","0,1","0,1","0,1",0.1,1.3,2.2,1.9,0.4,"0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1",0.4,2.0,2.4,1.9,1.7
04/01/11,ATM,NO,,0.045,0.037,0.013,0.014,0.018,0.023,0.068,0.146,0.164,0.090,0.023,0.010,0.004,0.004,0.002,0.003,0.004,0.006,0.004,0.044,0.112,0.133,0.109,0.092
04/01/11,ATM,NO2,,0.028,0.027,0.027,0.025,0.022,0.022,0.024,0.024,0.035,0.056,0.039,0.025,0.016,0.022,0.030,0.028,0.026,0.024,0.034,0.042,0.045,0.041,0.037,0.035
04/01/11,ATM,NOX,,0.074,0.065,0.041,0.040,0.041,0.045,0.092,0.170,0.199,0.147,0.062,0.036,0.021,0.028,0.033,0.032,0.031,0.030,0.038,0.087,0.158,0.175,0.147,0.128
04/01/11,ATM,O3,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.030,0.045,0.057,0.078,0.113,0.120,0.094,0.062,0.042,0.006,0.000,0.000,0.000,0.000
04/01/11,ATM,PM10,,10.5,10.1,7.5,9.0,7.8,8.8,9.8,16.0,22.1,32.8,22.6,13.2,9.2,7.9,15.3,15.2,14.6,14.4,20.1,24.4,30.8,25.7,20.1,15.5
04/01/11,ATM,SO2,,0.007,0.007,0.004,0.004,0.004,0.006,0.004,0.007,0.008,0.006,0.004,0.004,0.002,0.003,0.003,0.003,0.003,0.002,0.003,0.004,0.006,0.006,0.006,0.006
04/01/11,CEN,CO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
04/01/11,CEN,NO,,0.055,0.110,0.201,0.137,0.179,0.177,0.146,0.187,0.177,0.080,0.025,0.014,0.009,0.011,0.008,0.008,0.008,0.008,0.007,0.047,0.062,0.046,0.028,0.096
04/01/11,CEN,NO2,,0.034,0.032,0.064,0.036,0.040,0.035,0.032,0.034,0.042,0.054,0.049,0.033,0.025,0.030,0.033,0.031,0.025,0.029,0.049,0.054,0.049,0.048,0.045,0.041
04/01/11,CEN,NOX,,0.080,0.137,0.261,0.165,0.213,0.207,0.171,0.215,0.215,0.129,0.062,0.038,0.025,0.031,0.031,0.027,0.021,0.026,0.046,0.094,0.104,0.084,0.061,0.127
04/01/11,CEN,O3,,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.018,0.034,0.049,0.058,0.079,0.088,0.076,0.052,0.042,0.002,0.002,0.002,0.002,0.002
04/01/11,CEN,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,28.1,44.8,38.8,32.7,37.6,70.9,74.2,59.5,46.9,36.0,44.6
