FECHA,CLAVE_EST,PARAMETRO,PROMEDIO
02/04/1996,LDO,CO,0.8958
02/04/1996,MIR,CO,0.3458
02/04/1996,OBL,CO,0.7875
02/04/1996,TLA,CO,0
02/04/1996,VAL,CO,1.5167
03/04/1996,AGU,CO,0.5417
03/04/1996,ATM,CO,1.0708
03/04/1996,CEN,CO,1.55
03/04/1996,LDO,CO,1.3208
03/04/1996,MIR,CO,0.7833
03/04/1996,OBL,CO,0.8708
03/04/1996,TLA,CO,1.0792
03/04/1996,VAL,CO,1.2083
04/04/1996,AGU,CO,0.2833
04/04/1996,ATM,CO,0.9792
04/04/1996,CEN,CO,1.0708
04/04/1996,LDO,CO,0.9292
04/04/1996,MIR,CO,0.8917
04/04/1996,OBL,CO,0.7917
04/04/1996,TLA,CO,1.7292
04/04/1996,VAL,CO,1.1083
05/04/1996,AGU,CO,0.3458
05/04/1996,ATM,CO,0.725
05/04/1996,CEN,CO,0.7
05/04/1996,LDO,CO,0.9083
05/04/1996,MIR,CO,0.4042
05/04/1996,OBL,CO,0.5583
05/04/1996,TLA,CO,0.925
05/04/1996,VAL,CO,0.8417
06/04/1996,AGU,CO,0.1583
06/04/1996,ATM,CO,0.75
06/04/1996,CEN,CO,0.4792
06/04/1996,LDO,CO,0.7333
06/04/1996,MIR,CO,0.325
06/04/1996,OBL,CO,0.6958
06/04/1996,TLA,CO,0.85
06/04/1996,VAL,CO,0.7625
07/04/1996,AGU,CO,0.0417
07/04/1996,ATM,CO,0.1833
07/04/1996,CEN,CO,0.125
07/04/1996,LDO,CO,0.2875
07/04/1996,MIR,CO,0.05
07/04/1996,OBL,CO,0.2
07/04/1996,TLA,CO,0.4083
07/04/1996,VAL,CO,0.2125
08/04/1996,AGU,CO,0.8625
08/04/1996,ATM,CO,0.9542
08/04/1996,CEN,CO,1.0042
08/04/1996,LDO,CO,1.0958
08/04/1996,MIR,CO,1.1042
08/04/1996,OBL,CO,0.65
08/04/1996,TLA,CO,1.2625
08/04/1996,VAL,CO,1.55
09/04/1996,AGU,CO,1.4833
09/04/1996,ATM,CO,1.5792
09/04/1996,CEN,CO,2.6375
09/04/1996,LDO,CO,1.3125
09/04/1996,MIR,CO,1.4208
09/04/1996,OBL,CO,2.1333
09/04/1996,TLA,CO,2.0333
09/04/1996,VAL,CO,2.9958
10/04/1996,AGU,CO,1.4042
10/04/1996,ATM,CO,1.4667
10/04/1996,CEN,CO,2.2333
10/04/1996,LDO,CO,1.1958
10/04/1996,MIR,CO,1.2917
10/04/1996,OBL,CO,1.875
10/04/1996,TLA,CO,2.0292
10/04/1996,VAL,CO,2.5375
11/04/1996,AGU,CO,1.1625
11/04/1996,ATM,CO,1.3667
11/04/1996,CEN,CO,1.3417
11/04/1996,LDO,CO,1.3292
11/04/1996,MIR,CO,0.8125
11/04/1996,OBL,CO,0.8792
11/04/1996,TLA,CO,1.325
11/04/1996,VAL,CO,1.825
12/04/1996,AGU,CO,1.1667
12/04/1996,ATM,CO,1.375
12/04/1996,CEN,CO,1.7583
12/04/1996,LDO,CO,1.1583
12/04/1996,MIR,CO,1.5
12/04/1996,OBL,CO,1.15
12/04/1996,TLA,CO,1.9917
12/04/1996,VAL,CO,1.3542
13/04/1996,AGU,CO,0.7417
13/04/1996,ATM,CO,1.0125
13/04/1996,CEN,CO,0.9958
13/04/1996,LDO,CO,1.3875
13/04/1996,MIR,CO,0.8292
13/04/1996,OBL,CO,0.7667
13/04/1996,TLA,CO,1.3042
13/04/1996,VAL,CO,1.175
14/04/1996,AGU,CO,0.85
14/04/1996,ATM,CO,1.2958
14/04/1996,CEN,CO,1.4542
14/04/1996,LDO,CO,1.5583
14/04/1996,MIR,CO,1.0333
14/04/1996,OBL,CO,1.2917
14/04/1996,TLA,CO,2.1
14/04/1996,VAL,CO,0.7875
15/04/1996,AGU,CO,1.7417
15/04/1996,ATM,CO,2.075
15/04/1996,CEN,CO,2.3417
15/04/1996,LDO,CO,2.0083
15/04/1996,MIR,CO,1.2083
15/04/1996,OBL,CO,1.3042
15/04/1996,TLA,CO,2.9042
15/04/1996,VAL,CO,3.075
16/04/1996,AGU,CO,0.9917
16/04/1996,ATM,CO,1.35
16/04/1996,CEN,CO,1.5792
16/04/1996,LDO,CO,1.0125
16/04/1996,MIR,CO,0.2375
16/04/1996,OBL,CO,1.0125
16/04/1996,TLA,CO,1.4458
16/04/1996,VAL,CO,1.6417
17/04/1996,AGU,CO,1.0125
17/04/1996,ATM,CO,1.1875
17/04/1996,CEN,CO,1.8708
17/04/1996,LDO,CO,1.2167
17/04/1996,MIR,CO,0.8375
17/04/1996,OBL,CO,0.9167
17/04/1996,TLA,CO,1.6583
17/04/1996,VAL,CO,2.0583
18/04/1996,AGU,CO,2.1708
18/04/1996,ATM,CO,1.4542
18/04/1996,CEN,CO,1.425
18/04/1996,LDO,CO,1.5583
18/04/1996,MIR,CO,1.4542
18/04/1996,OBL,CO,0.9125
18/04/1996,TLA,CO,2.2708
18/04/1996,VAL,CO,3.0833
19/04/1996,AGU,CO,1.1625
19/04/1996,ATM,CO,1.8375
19/04/1996,CEN,CO,2.3583
19/04/1996,LDO,CO,1.3458
19/04/1996,MIR,CO,1.0583
19/04/1996,OBL,CO,1.1208
19/04/1996,TLA,CO,1.9458
19/04/1996,VAL,CO,2.65
20/04/1996,AGU,CO,1.3167
20/04/1996,ATM,CO,1.3375
20/04/1996,CEN,CO,1.7833
20/04/1996,LDO,CO,1.9042
20/04/1996,MIR,CO,1.8208
20/04/1996,OBL,CO,1.1833
20/04/1996,TLA,CO,1.55
20/04/1996,VAL,CO,1.4667
21/04/1996,AGU,CO,0.5542
21/04/1996,ATM,CO,1.0333
21/04/1996,CEN,CO,1.075
21/04/1996,LDO,CO,1.1833
21/04/1996,MIR,CO,0.725
21/04/1996,OBL,CO,0.8042
21/04/1996,TLA,CO,1.2792
21/04/1996,VAL,CO,1.0375
22/04/1996,AGU,CO,1.1292
22/04/1996,ATM,CO,1.4917
22/04/1996,CEN,CO,1.9667
22/04/1996,LDO,CO,1.3833
22/04/1996,MIR,CO,0.2833
22/04/1996,OBL,CO,1.1958
22/04/1996,TLA,CO,1.7625
22/04/1996,VAL,CO,2.5292
23/04/1996,AGU,CO,1.4042
23/04/1996,ATM,CO,1.3208
23/04/1996,CEN,CO,1.2792
23/04/1996,LDO,CO,1.175
23/04/1996,MIR,CO,0.6833
23/04/1996,OBL,CO,1.2
23/04/1996,TLA,CO,1.1875
23/04/1996,VAL,CO,2.2833
24/04/1996,AGU,CO,1.2958
24/04/1996,ATM,CO,1.4
24/04/1996,CEN,CO,1.2208
24/04/1996,LDO,CO,1.6083
24/04/1996,MIR,CO,0.9958
24/04/1996,OBL,CO,0.95
24/04/1996,TLA,CO,1.6292
24/04/1996,VAL,CO,2.225
25/04/1996,AGU,CO,0.6042
25/04/1996,ATM,CO,0.9875
25/04/1996,CEN,CO,1.2042
25/04/1996,LDO,CO,1.4667
25/04/1996,MIR,CO,0.8625
25/04/1996,OBL,CO,0.75
25/04/1996,TLA,CO,1.3917
25/04/1996,VAL,CO,1.175
26/04/1996,AGU,CO,1.3417
26/04/1996,ATM,CO,0.9833
26/04/1996,CEN,CO,1.075
26/04/1996,LDO,CO,1.6167
26/04/1996,MIR,CO,0.725
26/04/1996,OBL,CO,0.75
26/04/1996,TLA,CO,1.7
26/04/1996,VAL,CO,1.3583
27/04/1996,AGU,CO,1.5458
27/04/1996,ATM,CO,1.8375
27/04/1996,CEN,CO,1.5333
27/04/1996,LDO,CO,1.8375
27/04/1996,MIR,CO,1.575
27/04/1996,OBL,CO,1.2958
27/04/1996,TLA,CO,1.9917
27/04/1996,VAL,CO,2.4917
28/04/1996,AGU,CO,0.45
28/04/1996,ATM,CO,1.525
28/04/1996,CEN,CO,1.2708
28/04/1996,LDO,CO,1.4083
28/04/1996,MIR,CO,0.8292
28/04/1996,OBL,CO,1.3333
28/04/1996,TLA,CO,1.3208
28/04/1996,VAL,CO,1.4458
29/04/1996,AGU,CO,1.3125
29/04/1996,ATM,CO,1.0583
29/04/1996,CEN,CO,1.3583
29/04/1996,LDO,CO,1.8917
29/04/1996,MIR,CO,1.4583
29/04/1996,OBL,CO,0.7167
29/04/1996,TLA,CO,1.9042
29/04/1996,VAL,CO,1.2333
30/04/1996,AGU,CO,1.4
30/04/1996,ATM,CO,1.4833
30/04/1996,CEN,CO,1.3417
30/04/1996,LDO,CO,1.3042
30/04/1996,MIR,CO,0.9958
30/04/1996,OBL,CO,1.1333
30/04/1996,TLA,CO,1.5875
30/04/1996,VAL,CO,1.9458
01/05/1996,AGU,CO,0.4833
01/05/1996,ATM,CO,0.9917
01/05/1996,CEN,CO,1.05
01/05/1996,LDO,CO,1.5292
01/05/1996,MIR,CO,0.75
01/05/1996,OBL,CO,0.9
01/05/1996,TLA,CO,1.1208
01/05/1996,VAL,CO,1.1292
02/05/1996,AGU,CO,1.4917
02/05/1996,ATM,CO,2.0125
02/05/1996,CEN,CO,2.375
02/05/1996,LDO,CO,1.625
02/05/1996,MIR,CO,0.9042
02/05/1996,OBL,CO,1.125
02/05/1996,TLA,CO,2.05
02/05/1996,VAL,CO,2.5542
03/05/1996,AGU,CO,1.3083
03/05/1996,ATM,CO,1.6708
03/05/1996,CEN,CO,2.075
03/05/1996,LDO,CO,2.0333
03/05/1996,MIR,CO,1.2333
03/05/1996,OBL,CO,1.2625
03/05/1996,TLA,CO,2.4167
03/05/1996,VAL,CO,2.0333
04/05/1996,AGU,CO,1.025
04/05/1996,ATM,CO,1.65
04/05/1996,CEN,CO,1.7458
04/05/1996,LDO,CO,1.6292
04/05/1996,MIR,CO,1.1583
04/05/1996,OBL,CO,1.2833
04/05/1996,TLA,CO,1.8292
04/05/1996,VAL,CO,1.6833
05/05/1996,AGU,CO,1.7167
05/05/1996,ATM,CO,1.55
05/05/1996,CEN,CO,1.4875
05/05/1996,LDO,CO,1.975
05/05/1996,MIR,CO,1.625
05/05/1996,OBL,CO,1.4208
05/05/1996,TLA,CO,2.4125
05/05/1996,VAL,CO,1.15
06/05/1996,AGU,CO,2.1625
06/05/1996,ATM,CO,2.525
06/05/1996,CEN,CO,2.4375
06/05/1996,LDO,CO,1.4
06/05/1996,MIR,CO,1.0167
06/05/1996,OBL,CO,1.6
06/05/1996,TLA,CO,1.875
06/05/1996,VAL,CO,4.2292
07/05/1996,AGU,CO,1.3208
07/05/1996,ATM,CO,2.1167
07/05/1996,CEN,CO,1.5917
07/05/1996,LDO,CO,1.4833
07/05/1996,MIR,CO,0.7667
07/05/1996,OBL,CO,1.5333
07/05/1996,TLA,CO,1.3583
07/05/1996,VAL,CO,2.65
08/05/1996,AGU,CO,1.8833
08/05/1996,ATM,CO,1.5417
08/05/1996,CEN,CO,0.8
08/05/1996,LDO,CO,0.8167
08/05/1996,MIR,CO,1.0667
08/05/1996,OBL,CO,0.9958
08/05/1996,TLA,CO,1.5708
08/05/1996,VAL,CO,2.2
09/05/1996,AGU,CO,1.65
09/05/1996,ATM,CO,1.4083
09/05/1996,CEN,CO,1.9333
09/05/1996,LDO,CO,1.6417
09/05/1996,MIR,CO,0.975
09/05/1996,OBL,CO,1.1458
09/05/1996,TLA,CO,1.9583
09/05/1996,VAL,CO,1.9708
10/05/1996,AGU,CO,1.5167
10/05/1996,ATM,CO,1.2583
10/05/1996,CEN,CO,1.1917
10/05/1996,LDO,CO,1.9167
10/05/1996,MIR,CO,1.0083
10/05/1996,OBL,CO,1.1833
10/05/1996,TLA,CO,2.3667
10/05/1996,VAL,CO,2.0833
11/05/1996,AGU,CO,1.3625
11/05/1996,ATM,CO,0.5958
11/05/1996,CEN,CO,1.6292
11/05/1996,LDO,CO,1.8208
11/05/1996,MIR,CO,1.375
11/05/1996,OBL,CO,1.3
11/05/1996,TLA,CO,1.9083
11/05/1996,VAL,CO,1.7083
12/05/1996,AGU,CO,1.0375
12/05/1996,ATM,CO,0
12/05/1996,CEN,CO,1.025
12/05/1996,LDO,CO,1.1583
12/05/1996,MIR,CO,0.6125
12/05/1996,OBL,CO,0.9292
12/05/1996,TLA,CO,1.5375
12/05/1996,VAL,CO,1.9625
13/05/1996,AGU,CO,1.2458
13/05/1996,ATM,CO,0.45
13/05/1996,CEN,CO,1.0792
13/05/1996,LDO,CO,1.1542
13/05/1996,MIR,CO,0.875
13/05/1996,OBL,CO,0.9583
13/05/1996,TLA,CO,1.3333
13/05/1996,VAL,CO,1.7875
14/05/1996,AGU,CO,1.0917
14/05/1996,ATM,CO,1.2625
14/05/1996,CEN,CO,1.2417
14/05/1996,LDO,CO,1.525
14/05/1996,MIR,CO,0.7458
14/05/1996,OBL,CO,1.1667
14/05/1996,TLA,CO,1.6333
14/05/1996,VAL,CO,1.7542
15/05/1996,AGU,CO,1.05
15/05/1996,ATM,CO,1.1458
15/05/1996,CEN,CO,1.4125
15/05/1996,LDO,CO,1.3833
15/05/1996,MIR,CO,0.8375
15/05/1996,OBL,CO,1.1667
15/05/1996,TLA,CO,1.6708
15/05/1996,VAL,CO,1.7542
16/05/1996,AGU,CO,1.2083
16/05/1996,ATM,CO,1.1375
16/05/1996,CEN,CO,1.3917
16/05/1996,LDO,CO,2.025
16/05/1996,MIR,CO,1.3333
16/05/1996,OBL,CO,1.0583
16/05/1996,TLA,CO,1.8
16/05/1996,VAL,CO,1.3167
17/05/1996,AGU,CO,1.6458
17/05/1996,ATM,CO,1.9042
17/05/1996,CEN,CO,1.0292
17/05/1996,LDO,CO,1.7083
17/05/1996,MIR,CO,0.7792
17/05/1996,OBL,CO,1.325
17/05/1996,TLA,CO,1.6
17/05/1996,VAL,CO,2.2292
18/05/1996,AGU,CO,1.5
18/05/1996,ATM,CO,1.975
18/05/1996,CEN,CO,1.1875
18/05/1996,LDO,CO,1.6417
18/05/1996,MIR,CO,0.95
18/05/1996,OBL,CO,1.6625
18/05/1996,TLA,CO,2.0792
18/05/1996,VAL,CO,2.1167
19/05/1996,AGU,CO,0.4292
19/05/1996,ATM,CO,0.7125
19/05/1996,CEN,CO,0.6917
19/05/1996,LDO,CO,1.675
19/05/1996,MIR,CO,0.6167
19/05/1996,OBL,CO,0.7125
19/05/1996,TLA,CO,1.4167
19/05/1996,VAL,CO,0.75
20/05/1996,AGU,CO,1.0417
20/05/1996,ATM,CO,1.1708
20/05/1996,CEN,CO,1.5875
20/05/1996,LDO,CO,1.7208
20/05/1996,MIR,CO,0.6583
20/05/1996,OBL,CO,0.95
20/05/1996,TLA,CO,1.725
20/05/1996,VAL,CO,1.3125
21/05/1996,AGU,CO,0.8792
21/05/1996,ATM,CO,1.45
21/05/1996,CEN,CO,1.8167
21/05/1996,LDO,CO,2.2375
21/05/1996,MIR,CO,0.875
21/05/1996,OBL,CO,1.6417
21/05/1996,TLA,CO,1.9208
21/05/1996,VAL,CO,1.6542
22/05/1996,AGU,CO,0.8292
22/05/1996,ATM,CO,0.5208
22/05/1996,CEN,CO,1.95
22/05/1996,LDO,CO,1.7708
22/05/1996,MIR,CO,1.2875
22/05/1996,OBL,CO,1.5542
22/05/1996,TLA,CO,1.6625
22/05/1996,VAL,CO,1.4042
23/05/1996,AGU,CO,0.5375
23/05/1996,ATM,CO,0.7708
23/05/1996,CEN,CO,1.2
23/05/1996,LDO,CO,2.0292
23/05/1996,MIR,CO,0.6875
23/05/1996,OBL,CO,0.7125
23/05/1996,TLA,CO,1.75
23/05/1996,VAL,CO,0.8333
24/05/1996,AGU,CO,0.5792
24/05/1996,ATM,CO,1.0833
24/05/1996,CEN,CO,1.3542
24/05/1996,LDO,CO,2.0333
24/05/1996,MIR,CO,0.7583
24/05/1996,OBL,CO,0.9375
24/05/1996,TLA,CO,2.2542
24/05/1996,VAL,CO,1.1042
25/05/1996,AGU,CO,0.9833
25/05/1996,ATM,CO,1.3333
25/05/1996,CEN,CO,1.5042
25/05/1996,LDO,CO,1.8708
25/05/1996,MIR,CO,1.0792
25/05/1996,OBL,CO,1.1708
25/05/1996,TLA,CO,1.9792
25/05/1996,VAL,CO,1.7708
26/05/1996,AGU,CO,0.2333
26/05/1996,ATM,CO,0.7667
26/05/1996,CEN,CO,0.6042
26/05/1996,LDO,CO,1.5792
26/05/1996,MIR,CO,0.3333
26/05/1996,OBL,CO,0.9
26/05/1996,TLA,CO,0.9208
26/05/1996,VAL,CO,0.7083
27/05/1996,AGU,CO,0.175
27/05/1996,ATM,CO,0.9792
27/05/1996,CEN,CO,1.125
27/05/1996,LDO,CO,1.3625
27/05/1996,MIR,CO,0.2375
27/05/1996,OBL,CO,0.8708
27/05/1996,TLA,CO,1.0208
27/05/1996,VAL,CO,0.9375
28/05/1996,AGU,CO,0
28/05/1996,ATM,CO,0.9833
28/05/1996,CEN,CO,1.3292
28/05/1996,LDO,CO,1.9875
28/05/1996,MIR,CO,0.4875
28/05/1996,OBL,CO,0.8667
28/05/1996,TLA,CO,1.8542
28/05/1996,VAL,CO,1.0167
29/05/1996,AGU,CO,0
29/05/1996,ATM,CO,1.1667
29/05/1996,CEN,CO,1.175
29/05/1996,LDO,CO,1.4042
29/05/1996,MIR,CO,0.3042
29/05/1996,OBL,CO,1.1792
29/05/1996,TLA,CO,1.0583
29/05/1996,VAL,CO,1.1833
30/05/1996,AGU,CO,0
30/05/1996,ATM,CO,1.4042
30/05/1996,CEN,CO,1.3667
30/05/1996,LDO,CO,1.6458
30/05/1996,MIR,CO,0.4
30/05/1996,OBL,CO,1.1917
30/05/1996,TLA,CO,1.5667
30/05/1996,VAL,CO,1.9792
31/05/1996,AGU,CO,0
31/05/1996,ATM,CO,1.3667
31/05/1996,CEN,CO,0.725
31/05/1996,LDO,CO,1.4708
31/05/1996,MIR,CO,0.8667
31/05/1996,OBL,CO,0.8375
31/05/1996,TLA,CO,1.4917
31/05/1996,VAL,CO,1.5458
01/06/1996,AGU,CO,0
01/06/1996,ATM,CO,1.4667
01/06/1996,CEN,CO,0.7167
01/06/1996,LDO,CO,1.8167
01/06/1996,MIR,CO,0.9583
01/06/1996,OBL,CO,0
01/06/1996,TLA,CO,1.4917
01/06/1996,VAL,CO,1.6667
02/06/1996,AGU,CO,0
02/06/1996,ATM,CO,1.0375
02/06/1996,CEN,CO,0.5875
02/06/1996,LDO,CO,1.3958
02/06/1996,MIR,CO,0.4083
02/06/1996,OBL,CO,0
02/06/1996,TLA,CO,1.2042
02/06/1996,VAL,CO,0.8625
03/06/1996,AGU,CO,0
03/06/1996,ATM,CO,1.4542
03/06/1996,CEN,CO,1.4083
03/06/1996,LDO,CO,1.8083
03/06/1996,MIR,CO,0.9333
03/06/1996,OBL,CO,0.725
03/06/1996,TLA,CO,1.7542
03/06/1996,VAL,CO,1.6375
04/06/1996,AGU,CO,0
04/06/1996,ATM,CO,1.075
04/06/1996,CEN,CO,0.975
04/06/1996,LDO,CO,1.6292
04/06/1996,MIR,CO,0.5667
04/06/1996,OBL,CO,0.7292
04/06/1996,TLA,CO,1.4208
04/06/1996,VAL,CO,1.3458
05/06/1996,AGU,CO,0
05/06/1996,ATM,CO,1.1792
05/06/1996,CEN,CO,1.4042
05/06/1996,LDO,CO,1.5333
05/06/1996,MIR,CO,0.5833
05/06/1996,OBL,CO,0.8625
05/06/1996,TLA,CO,1.5792
05/06/1996,VAL,CO,1.5792
06/06/1996,AGU,CO,0
06/06/1996,ATM,CO,1.4292
06/06/1996,CEN,CO,2.15
06/06/1996,LDO,CO,1.4958
06/06/1996,MIR,CO,0.3667
06/06/1996,OBL,CO,1.4792
06/06/1996,TLA,CO,1.55
06/06/1996,VAL,CO,1.9042
07/06/1996,AGU,CO,0
07/06/1996,ATM,CO,1.075
07/06/1996,CEN,CO,1.5292
07/06/1996,LDO,CO,1.5917
07/06/1996,MIR,CO,0.625
07/06/1996,OBL,CO,1.1875
07/06/1996,TLA,CO,1.5
07/06/1996,VAL,CO,1.1792
08/06/1996,AGU,CO,0
08/06/1996,ATM,CO,1.3833
08/06/1996,CEN,CO,0.8792
08/06/1996,LDO,CO,2.1292
08/06/1996,MIR,CO,1.5042
08/06/1996,OBL,CO,0.8542
08/06/1996,TLA,CO,2.075
08/06/1996,VAL,CO,1.3167
09/06/1996,AGU,CO,0
09/06/1996,ATM,CO,0.9667
09/06/1996,CEN,CO,0
09/06/1996,LDO,CO,1.55
09/06/1996,MIR,CO,0.5042
09/06/1996,OBL,CO,0.6667
09/06/1996,TLA,CO,1.2542
09/06/1996,VAL,CO,0.95
10/06/1996,AGU,CO,0
10/06/1996,ATM,CO,1.0625
10/06/1996,CEN,CO,0.5333
10/06/1996,LDO,CO,1.5083
10/06/1996,MIR,CO,1.125
10/06/1996,OBL,CO,0.8958
10/06/1996,TLA,CO,1.3583
10/06/1996,VAL,CO,1.5875
11/06/1996,AGU,CO,0
11/06/1996,ATM,CO,0.5333
11/06/1996,CEN,CO,0.9042
11/06/1996,LDO,CO,1.475
11/06/1996,MIR,CO,0.6625
11/06/1996,OBL,CO,0.4667
11/06/1996,TLA,CO,1.35
11/06/1996,VAL,CO,0.5833
12/06/1996,AGU,CO,0.2083
12/06/1996,ATM,CO,1.2667
12/06/1996,CEN,CO,1.3208
12/06/1996,LDO,CO,1.5292
12/06/1996,MIR,CO,1.1208
12/06/1996,OBL,CO,0.7333
12/06/1996,TLA,CO,1.6417
12/06/1996,VAL,CO,1.1292
13/06/1996,AGU,CO,0.6292
13/06/1996,ATM,CO,0.9
13/06/1996,CEN,CO,1.1042
13/06/1996,LDO,CO,1.6708
13/06/1996,MIR,CO,0.4792
13/06/1996,OBL,CO,0.6417
13/06/1996,TLA,CO,1.5083
13/06/1996,VAL,CO,0.975
14/06/1996,AGU,CO,1.0167
14/06/1996,ATM,CO,1.4875
14/06/1996,CEN,CO,1.4583
14/06/1996,LDO,CO,1.3708
14/06/1996,MIR,CO,0.4792
14/06/1996,OBL,CO,0.925
14/06/1996,TLA,CO,1.1708
14/06/1996,VAL,CO,1.6375
15/06/1996,AGU,CO,0.9
15/06/1996,ATM,CO,1.3667
15/06/1996,CEN,CO,0.6
15/06/1996,LDO,CO,1.0292
15/06/1996,MIR,CO,1.2083
15/06/1996,OBL,CO,0.9667
15/06/1996,TLA,CO,1.5208
15/06/1996,VAL,CO,1.3292
16/06/1996,AGU,CO,0.5208
16/06/1996,ATM,CO,1.5042
16/06/1996,CEN,CO,1.4375
16/06/1996,LDO,CO,1.925
16/06/1996,MIR,CO,1.125
16/06/1996,OBL,CO,1.275
16/06/1996,TLA,CO,2.0333
16/06/1996,VAL,CO,1.2458
17/06/1996,AGU,CO,0.7417
17/06/1996,ATM,CO,1.1667
17/06/1996,CEN,CO,1.2417
17/06/1996,LDO,CO,1.7583
17/06/1996,MIR,CO,0.9125
17/06/1996,OBL,CO,0.8083
17/06/1996,TLA,CO,1.4708
17/06/1996,VAL,CO,1.35
18/06/1996,AGU,CO,0.9875
18/06/1996,ATM,CO,0.9167
18/06/1996,CEN,CO,1.0417
18/06/1996,LDO,CO,1.3792
18/06/1996,MIR,CO,0.4208
18/06/1996,OBL,CO,0.7208
18/06/1996,TLA,CO,1.2667
18/06/1996,VAL,CO,1.7375
19/06/1996,AGU,CO,1.0667
19/06/1996,ATM,CO,1.2583
19/06/1996,CEN,CO,1.7917
19/06/1996,LDO,CO,1.5417
19/06/1996,MIR,CO,1.3833
19/06/1996,OBL,CO,1.1125
19/06/1996,TLA,CO,1.8958
19/06/1996,VAL,CO,1.4792
20/06/1996,AGU,CO,0.95
20/06/1996,ATM,CO,1.3833
20/06/1996,CEN,CO,1.0625
20/06/1996,LDO,CO,1.5583
20/06/1996,MIR,CO,0.9833
20/06/1996,OBL,CO,0.7625
20/06/1996,TLA,CO,1.375
20/06/1996,VAL,CO,1.6583
21/06/1996,AGU,CO,0.5333
21/06/1996,ATM,CO,0.85
21/06/1996,CEN,CO,1.1708
21/06/1996,LDO,CO,1.6875
21/06/1996,MIR,CO,0.8542
21/06/1996,OBL,CO,0.7875
21/06/1996,TLA,CO,1.7042
21/06/1996,VAL,CO,0.8792
22/06/1996,AGU,CO,0.75
22/06/1996,ATM,CO,1.65
22/06/1996,CEN,CO,1.4333
22/06/1996,LDO,CO,1.375
22/06/1996,MIR,CO,0.7833
22/06/1996,OBL,CO,1.1
22/06/1996,TLA,CO,1.6375
22/06/1996,VAL,CO,1.7792
23/06/1996,AGU,CO,0.2917
23/06/1996,ATM,CO,0.8125
23/06/1996,CEN,CO,0.6625
23/06/1996,LDO,CO,1.2208
23/06/1996,MIR,CO,0.4708
23/06/1996,OBL,CO,0.7167
23/06/1996,TLA,CO,1.2125
23/06/1996,VAL,CO,0.925
24/06/1996,AGU,CO,0.8458
24/06/1996,ATM,CO,1.275
24/06/1996,CEN,CO,1.6917
24/06/1996,LDO,CO,2.0375
24/06/1996,MIR,CO,0.7458
24/06/1996,OBL,CO,1.1708
24/06/1996,TLA,CO,1.8958
24/06/1996,VAL,CO,1.4458
25/06/1996,AGU,CO,0.6625
25/06/1996,ATM,CO,0.8583
25/06/1996,CEN,CO,0.8708
25/06/1996,LDO,CO,1.0542
25/06/1996,MIR,CO,0.7458
25/06/1996,OBL,CO,0.3208
25/06/1996,TLA,CO,1.3125
25/06/1996,VAL,CO,1.1667
26/06/1996,AGU,CO,1.6708
26/06/1996,ATM,CO,1.5042
26/06/1996,CEN,CO,1.3458
26/06/1996,LDO,CO,1.475
26/06/1996,MIR,CO,1.3792
26/06/1996,OBL,CO,0.7542
26/06/1996,TLA,CO,1.6833
26/06/1996,VAL,CO,1.9958
27/06/1996,AGU,CO,1.4208
27/06/1996,ATM,CO,0.9792
27/06/1996,CEN,CO,1.8958
27/06/1996,LDO,CO,1.6292
27/06/1996,MIR,CO,1.1583
27/06/1996,OBL,CO,0.5417
27/06/1996,TLA,CO,2.0083
27/06/1996,VAL,CO,1.825
28/06/1996,AGU,CO,1.2417
28/06/1996,ATM,CO,0.8
28/06/1996,CEN,CO,1.9458
28/06/1996,LDO,CO,1.375
28/06/1996,MIR,CO,0.925
28/06/1996,OBL,CO,0.6083
28/06/1996,TLA,CO,2.175
28/06/1996,VAL,CO,1.3833
29/06/1996,AGU,CO,1.0375
29/06/1996,ATM,CO,0.6458
29/06/1996,CEN,CO,1.8042
29/06/1996,LDO,CO,1.7542
29/06/1996,MIR,CO,0
29/06/1996,OBL,CO,0.5542
29/06/1996,TLA,CO,2.2708
29/06/1996,VAL,CO,1.0417
30/06/1996,AGU,CO,0.8833
30/06/1996,ATM,CO,0.9
30/06/1996,CEN,CO,1.8708
30/06/1996,LDO,CO,1.6333
30/06/1996,MIR,CO,0
30/06/1996,OBL,CO,0.6833
30/06/1996,TLA,CO,1.9625
30/06/1996,VAL,CO,1.3292
01/07/1996,AGU,CO,2.2208
01/07/1996,ATM,CO,1.9
01/07/1996,CEN,CO,2.9208
01/07/1996,LDO,CO,1.5667
01/07/1996,MIR,CO,0.6167
01/07/1996,OBL,CO,1.1583
01/07/1996,TLA,CO,1.6833
01/07/1996,VAL,CO,2.7292
02/07/1996,AGU,CO,1.1958
02/07/1996,ATM,CO,1.125
02/07/1996,CEN,CO,2.2917
02/07/1996,LDO,CO,1.2583
02/07/1996,MIR,CO,1.0208
02/07/1996,OBL,CO,0.9083
02/07/1996,TLA,CO,1.3167
02/07/1996,VAL,CO,1.6
03/07/1996,AGU,CO,1.1625
03/07/1996,ATM,CO,1.275
03/07/1996,CEN,CO,2.8458
03/07/1996,LDO,CO,1.4708
03/07/1996,MIR,CO,1.1208
03/07/1996,OBL,CO,1.1208
03/07/1996,TLA,CO,0.5042
03/07/1996,VAL,CO,1.3875
04/07/1996,AGU,CO,0.9875
04/07/1996,ATM,CO,0.9125
04/07/1996,CEN,CO,2.0333
04/07/1996,LDO,CO,1.3208
04/07/1996,MIR,CO,0.9708
